ts,i_bat_raw,u_bat_raw,t_cells,ca_ch,ca_disch
26.60598667,0.142914164,3.6001787,29.80757,1.0663366,0
26.689325,0.140624482,3.6001654,29.777002,1.0665402,0
26.77259,0.135335055,3.6003036,29.809286,1.0667558,0
26.85596167,0.130008355,3.6001682,29.780241,1.0669584,0
26.93930333,0.130030027,3.6001978,29.776022,1.0671684,0
27.02265,0.128871745,3.6002712,29.746817,1.0673634,0
27.10597333,0.124144991,3.6001892,29.722338,1.0675485,0
27.189305,0.1194139,3.6001062,29.722338,1.0677413,0
27.18930667,0.1194139,3.6001062,29.733601,1.0677413,0
27.27259667,0.119426036,3.6002064,29.682789,1.0679218,0
27.35592333,0.113689245,3.6000576,29.715263,1.0680956,0
27.43927167,0.113697918,3.6001453,29.695984,1.0682709,0
27.52261667,0.108349536,3.600153,29.695984,1.0684447,0
27.52261833,0.108349536,3.600153,29.643456,1.0684447,0
27.60592,0.108439709,3.6002254,29.643456,1.0686109,0
27.60592167,0.108439709,3.6002254,29.670944,1.0686109,0
27.68926333,0.103073118,3.6000891,29.700359,1.0687732,0
27.77257333,0.097840045,3.5998716,29.700359,1.068928,0
27.772575,0.097840045,3.5998716,29.678011,1.068928,0
27.85599,0.097855655,3.599761,29.663691,1.0690737,0
27.93933833,0.097856518,3.5997839,29.663691,1.069224,0
27.93934,0.097856518,3.5997839,29.613056,1.069224,0
